stop_name,type
가양2동강변아파트,bus
가양3동도시개발6단지아파트,bus
가양초등학교,bus
강서구청별관,bus
가양3동주민센터,bus
가양3동도시개발9단지아파트,bus
가양도시개발9단지.세현고등학교,bus
염창동아3차아파트.나이아가라호텔,bus
염창동리버파크호텔,bus
염창동새마을금고,bus
염창동새마을금고,bus
염창동한마음.관음삼성아파트,bus
염창동관음삼성아파트,bus
태영.삼성한사랑아파트,bus
금호.한솔아파트,bus
블루나인비지니스센터.이마트,bus
블루나인비지니스센터.이마트,bus
이마트.강서소방서,bus
강서소방서.이마트.증미역,bus
가양역.현대프린스텔,bus
가양역.현대아파트,bus
가양역.우성아파트,bus
가양역.우성아파트,bus
SBS공개홀,bus
SBS공개홀,bus
공진중학교,bus
등촌동대림아파트,bus
강서한강자이아파트,bus
가양동CJ주식회사,bus
가양동CJ주식회사,bus
양천초등학교.겸재정선미술관,bus
양천초등학교.겸재정선미술관,bus
겸재정선미술관,bus
겸재정선미술관,bus
마곡실내배드민턴장,bus
마곡실내배드민턴장,bus
서남물재생센터,bus
서남물재생센터,bus
서남환경공원,bus
서남환경공원,bus
방화동도시개발2단지아파트,bus
방화동도시개발2단지아파트,bus
방화동동부센트레빌아파트,bus
방화동동부센트레빌아파트,bus
방화사거리,bus
방화사거리,bus
개화산역,bus
개화산역,bus
등촌3동천주교회,bus
등촌3동천주교회,bus
등촌3동5단지아파트.등촌고등학교,bus
등촌3동5단지아파트.등촌고등학교,bus
등촌3동주공4단지아파트,bus
등촌동부영아파트,bus
등촌3동주공10단지아파트,bus
등촌3동대림아파트,bus
강서공업고등학교,bus
방화동도시개발1.2단지아파트,bus
서울항공비즈니스고등학교,bus
서울항공비즈니스고등학교,bus
공항중학교,bus
공항중학교,bus
양천향교역,bus
방신전통시장,bus
방화주유소,bus
제과점앞,bus
공항동천주교회,bus
강서한방병원,bus
강서한방병원,bus
강서한강자이아파트,bus
강서구청별관,bus
우장산동주민센터,bus
문성유치원,bus
제일성심병원,bus
가양7단지상가,bus
등촌주공9단지,bus
강서구민올림픽체육센터,bus
등촌주공6단지,bus
등현초등학교,bus
가양7단지상가앞,bus
우장산휴먼빌아파트,bus
우장산동주민센터,bus
양서1단지우장산아이파크이편한세상,bus
제일성심병원,bus
강서힐스테이트아파트,bus
등촌주공6단지앞,bus
강서구민올림픽체육센터,bus
등촌9단지SBS공개홀,bus
가양4.5단지상가앞,bus
삼정그린코아아파트,bus
강서농협,bus
강서농협,bus
공항고등학교,bus
공항동주민센터,bus
천주교성당,bus
김포공항국내선,bus
김포공항국내선,bus
김포공항국제선,bus
김포공항국제선,bus
발산역7번출구,bus
송정역,bus
외발산동기점,bus
한국공항공사,bus
한국공항공사,bus
개화동상사마을종점,bus
마곡수명산파크7단지,bus
마곡수명산파크5단지6단지,bus
마곡수명산파크2단지,bus
마곡수명산파크2단지,bus
마곡수명산파크3단지4단지,bus
마곡수명산파크7단지,bus
마곡역,bus
마곡역,bus
화곡2동주민센터,bus
화곡2동주민센터,bus
마곡엠밸리14단지아파트,bus
마곡엠밸리15단지아파트,bus
발산역9번출구,bus
공항동주민센터,bus
신방화사거리,bus
신방화사거리,bus
방화2동우촌연립,bus
개화역광역환승센터,bus
개화역광역환승센터,bus
방화2동청성아파트,bus
송정역,bus
김포공항국내선,bus
강서면허시험장메이필트호텔,bus
강서구의회,bus
강서구의회,bus
대일고등학교,bus
목동사거리,bus
김포공항국제선,bus
염창역.서울도시가스,bus
강서면허시험장.메이필드호텔,bus
김포공항국제선,bus
대한항공,bus
대한항공빌딩,bus
김포세관.아시아나격납고,bus
김포공항화물청사,bus
대한항공훈련센터,bus
대한항공화물청사,bus
대한항공훈련센터,bus
아시아나격납고,bus
화훼단지,bus
화훼단지,bus
태영송화아파트,bus
강서구청사거리.서울디지털대학교,bus
강서구청사거리.서울디지털대학교,bus
KBS스포츠월드,bus
KBS스포츠월드,bus
한국가스기술공사,bus
한국가스기술공사,bus
발산역,bus
김포공항국제선,bus
김포공항국내선,bus
김포공항국내선,bus
김포공항국내선,bus
화곡역,bus
오쇠동꽃단지,bus
오쇠동꽃단지,bus
송정역,bus
강서연세병원,bus
가양역,bus
나이아가라.리버파크.골든서울호텔,bus
나이아가라.리버파크.골든서울호텔,bus
염동초교.염창보람더하임아파트,bus
염동초교.염창보람더하임아파트,bus
증미역,bus
증미역,bus
롯데몰.김포공항,bus
그랜드인터컨티넨탈호텔,bus
메이필드호텔,bus
대한항공,bus
김포공항국내선,bus
대한항공,bus
송정중학교후문,bus
송정역,bus
송정역,bus
공항중학교.공항초등학교,bus
화곡역,bus
강서면허시험장,bus
마곡엠밸리4단지,bus
신방화역7번출구,bus
신방화역4번출구.마곡중학교,bus
마곡엠밸리7단지.712동,bus
화곡중고등학교,bus
마곡엠밸리5단지,bus
화곡중앙골목시장,bus
발산역,bus
공항초등학교.공항중학교,bus
마곡역,bus
마곡역,bus
신방화역5번출구,bus
마곡나루역,bus
마곡나루역1번출구,bus
마곡역,bus
마곡역,bus
마곡엠밸리6.7단지.마곡중학교,bus
마곡엠밸리11.12단지,bus
대한항공.메이필드호텔,bus
영인운수.차고지,bus
영인운수.차고지,bus
마곡나루역,bus
롯데R&D센터,bus
롯데R&D센터,bus
마곡나루역,bus
마곡동로사거리,bus
마곡동로사거리,bus
대한항공,bus
화원중학교,bus
가양4.5단지상가앞,bus
마곡동로사거리,bus
다솔마을.강서농수산물도매시장,bus
마곡13단지힐스테이트아파트,bus
방화중학교(시외버스),bus
김포공항국제선(1경기),bus
김포공항국내선(11-3번홈),bus
김포공항국내선(11-2번홈),bus
명지해드는터아파트,bus
동아3차아파트,bus
등촌9단지,bus
정곡초교,bus
대통마트,bus
염창중학교,bus
공작세탁소,bus
관음삼성.보람더하임아파트,bus
등촌6단지,bus
신학대학,bus
방송인아파트,bus
등촌3동성당사거리,bus
백연공원,bus
미주아파트,bus
등명중학교,bus
정곡초교,bus
하나마트,bus
대림아파트,bus
서광아파트,bus
하이웨이주유소,bus
염창역,bus
생태공원,bus
골프장,bus
강서구청입구,bus
금호APT,bus
화곡본동시장,bus
세탁소,bus
은창아파트,bus
이마트.증미역,bus
건강증진센터,bus
겸재정선미술관입구,bus
거성약국,bus
삼성아파트,bus
성당입구,bus
본동사무소,bus
곰달래아파트,bus
한마음아파트,bus
본동시장,bus
원비디오,bus
삼천리아파트,bus
등촌7단지아파트,bus
태원빌딩,bus
남부시장,bus
강서노인회관,bus
봉제산정상,bus
개나리슈퍼,bus
롯데1차,bus
삼거리,bus
까치약국,bus
발산어린이집,bus
겸재정선미술관입구,bus
제일은행,bus
강서구민회관,bus
금호APT,bus
약수터,bus
까치시장,bus
하이웨이주유소,bus
롯데3차APT,bus
화곡초교,bus
본동슈퍼,bus
까치산역,bus
독일약국,bus
우장산꿈에그린아파트,bus
벽산아파트,bus
우체국,bus
화곡초교,bus
로미오이발클럽,bus
발산초등학교,bus
대성학원,bus
봉제산정상,bus
덕원여자고등학교.덕원예술고등학교,bus
거성약국,bus
남부시장,bus
삼거리,bus
화곡중.고등학교,bus
세탁소,bus
LG주유소,bus
송화시장,bus
서울신정초등학교,bus
약수터,bus
본동슈퍼,bus
신정초교,bus
태창아파트,bus
강남슈퍼,bus
삼거리,bus
안골공원,bus
빨래터세탁소,bus
구.농협,bus
신정여상,bus
수명산파크7단지정문,bus
태원빌딩,bus
한광고,bus
국민은행,bus
경북하이마트,bus
푸르지오APT,bus
로미오이발클럽,bus
방글방글슈퍼,bus
태양마트,bus
마곡.수명산파크3단지,bus
현대빌라,bus
훼미리마트,bus
마곡.수명산파크2단지,bus
성심사,bus
성심사,bus
새마을금고,bus
수명산파크1단지,bus
훼미리마트,bus
태양마트,bus
관음삼성.보람더하임아파트,bus
현대슈퍼,bus
롯데2차,bus
화곡중.고등학교,bus
현대슈퍼,bus
수명산파크1단지아파트앞,bus
수명산파크5단지아파트,bus
변전소,bus
수명산파크상가,bus
기업은행,bus
수명중.고등학교,bus
수명산파크7단지정문,bus
수명산파크7단지상가,bus
발산역,bus
청과시장2,bus
황제참치,bus
본동사무소,bus
강서아파트,bus
강서구청후문,bus
신학대학,bus
골목시장,bus
강원슈퍼,bus
등촌주공8단지,bus
강서농수산물도매시장종점,bus
태창아파트,bus
대성마트,bus
등촌5단지,bus
등촌미주.진로아파트,bus
등촌10단지,bus
등촌7단지,bus
서광아파트,bus
강서구청입구,bus
공영주차장,bus
방화동삼익아파트,bus
롯데3차APT,bus
방화3동주민센터,bus
강서구민회관,bus
발산어린이집,bus
벽산아파트,bus
동아3차아파트,bus
새마을금고,bus
삼천리아파트,bus
등촌3동성당사거리,bus
등촌동주공9단지,bus
등촌주공9단지,bus
등촌동주공8단지,bus
국민은행,bus
대영마트,bus
대영마트,bus
대통마트,bus
골목시장,bus
구.농협,bus
콘티넨탈호텔,bus
NC백화점앞,bus
전화국,bus
공원앞,bus
발산역.NC백화점,bus
마곡수명산파크3단지.4단지,bus
서울자동차학원,bus
발산초등학교,bus
마곡수명산파크5단지.6단지,bus
송화시장,bus
우리은행,bus
강서노인회관,bus
우리은행,bus
강서농수산물도매시장,bus
방화4단지,bus
방화3동주민센터,bus
생태공원,bus
강서면허시험장,bus
우성아파트앞,bus
봉제산정상,bus
우성아파트,bus
신광명마을,bus
수명중고등학교,bus
마곡.수명산파크4단지,bus
한마음아파트,bus
변전소,bus
약수터,bus
국민약국,bus
대통마트,bus
대성정육점,bus
공작세탁소,bus
대성정육점,bus
빨래세탁소,bus
개나리슈퍼,bus
까치약국,bus
까치시장,bus
까치산역,bus
화곡전화국,bus
은창아파트,bus
삼성아파트,bus
곰달래아파트,bus
원비디오,bus
곰달래약국,bus
대통마트,bus
강원슈퍼,bus
방글방글슈퍼,bus
경북하이마트,bus
한광고,bus
신정여상,bus
명지해드는터아파트,bus
대성마트,bus
미주아파트,bus
방송인아파트,bus
염창동주민센터,bus
마곡역,bus
마곡엠밸리7단지앞,bus
강서세무서.공항초교,bus
다솔마을,bus
한서고등학교.보람아파트,bus
방신시장.LG베스트샵,bus
방화동동부센트레빌아파트,bus
프라임마트,bus
마곡한솔솔파크,bus
길훈아파트,bus
마곡중학교정문,bus
마곡엠밸리1단지,bus
마곡나루역,bus
마곡역,bus
마곡역2번출구,bus
강서세무서.공항초교,bus
강서세무서,bus
마곡엠밸리7단지입구,bus
마곡엠밸리7단지,bus
마곡엠밸리3단지입구,bus
마곡중학교정문,bus
길훈아파트,bus
마곡한솔솔파크,bus
프라임마트,bus
방화동동부센트레빌아파트,bus
방신시장,bus
한서고등학교.보람아파트,bus
동아1.2차아파트,bus
동아1.2차아파트,bus
마곡13단지힐스테이트후문,bus
공진초등학교,bus
마곡엠밸리14단지,bus
마곡엠밸리14단지,bus
마곡엠밸리11.12단지상가,bus
마곡13단지힐스테이트상가,bus
마곡13단지힐스테이트후문,bus
백연공원,bus
하나마트,bus
화곡보람2차아파트,bus
등촌역1번출구,bus
마곡나루역5번출구,bus
신도림역,bus
신도림역,bus
신도림동.구로역,bus
신도림동.구로역,bus
구일역.중앙유통상가.롯데마트,bus
구일역.제일제당.롯데마트,bus
동양미래대학.구로성심병원,bus
동양미래대학.구로성심병원,bus
개봉역.영화아파트,bus
개봉역.한마을아파트,bus
경인중학교.개봉사거리,bus
경인중학교.개봉사거리,bus
구로디지털단지역,bus
구로디지털단지역환승센터,bus
신도림역,bus
신도림역,bus
서울미래초등학교,bus
서울미래초등학교,bus
한국SGI,bus
거리공원.KEB하나은행구로공원지점,bus
거리공원,bus
구로도서관.대성스카이렉스,bus
구로고등학교,bus
영림중학교,bus
구로구청,bus
구로구청,bus
고대구로병원후문,bus
대림역,bus
대림역,bus
영서중학교,bus
영서중학교,bus
구로두산아파트,bus
구로종합사회복지관,bus
남구로역,bus
남구로역,bus
한국산업단지공단.이마트구로점,bus
고용노동부관악지청.이마트구로점,bus
디지털산업1단지,bus
디지털산업1단지,bus
만민중앙교회,bus
만민중앙교회,bus
디지털단지오거리,bus
디지털단지오거리,bus
퀸즈빌,bus
가리봉시장,bus
가리봉시장,bus
남구로역,bus
구로4동자치회관,bus
구로시장,bus
구로시장,bus
구로4동우체국.고대구로병원정문,bus
구로4동우체국.고대구로병원정문,bus
구로119안전센터,bus
구로119안전센터,bus
우리유앤미아파트,bus
구로변전소.구로초등학교,bus
쌍용구로정비사업소,bus
구로역.AK플라자,bus
구로역.AK플라자,bus
구로기계공구상가,bus
구로기계공구상가,bus
기업은행구로중앙지점,bus
기업은행구로중앙지점,bus
신도림중학교,bus
신도림중학교,bus
구로역,bus
구로역,bus
개봉사거리,bus
경인중학교,bus
개봉치안센터,bus
오류1동주민센터.오류문화센터,bus
오류1동주민센터.오류문화센터,bus
